sHops,TotPkts,TotBytes,TotAppByte,Dur,sTtl,TcpRtt,SynAck,SrcPkts,DstPkts,TotAppByte_1,Rate,SrcRate,DstRate,Label
2,11,1612,876,61.116573,62,0.017078,0.016644,6,5,876,0.163622,0.081833,0.065467,Normal
20,6,366,0,6.478693,108,0,0,3,3,0,0.771761,0.308711,0.308714,Normal
2,11,1614,878,61.116383,62,0.01696,0.016635,6,5,878,0.163622,0.081834,0.065467,Normal
20,1,74,0,0,44,0,0,1,0,0,0,0,0,Normal
1,50,15084,11752,4.458366,63,0.010057,0.008815,27,23,11752,10.990574,5.840427,4.944319,Normal
1,30,11175,9463,60.911293,127,0.003484,0.002038,15,15,9463,0.476102,0.229861,0.22985,Normal
2,2,133,49,0.052821,126,0,0,1,1,49,18.931864,0,0,Normal
2,2,135,51,0.167989,126,0,0,1,1,51,5.952771,0,0,Normal
2,2,124,0,2.934314,126,0,0,2,0,0,0.340795,0.340795,0,Normal
2,22,9301,8035,3.680454,126,0.008341,0.008007,12,10,8035,5.705818,2.988762,2.451018,Normal
1,35,28327,26343,0.310037,127,0.038064,0.03795,13,22,26343,109.664337,38.705059,77.212128,Normal
1,12,3320,2614,0.057128,127,0.017032,0.016419,6,6,2614,192.550064,123.180008,122.82296,Normal
2,8,2296,1826,64.41011,126,0.117391,0.116886,5,3,1826,0.108679,0.062102,10.418511,Normal
1,10,816,210,0.028278,127,0.009628,0.009328,5,5,210,318.268616,209.25975,211.081787,Normal
1,14,1913,1085,0.272132,127,0.009515,0.009214,7,7,1085,47.770931,22.802158,22.820805,Normal
2,9,1539,999,0.340884,126,0.110956,0.110247,5,4,999,23.468393,17.063318,13.007453,Normal
1,398,319640,297210,60.334682,127,0.00274,0.002177,154,244,297210,6.579963,2.536039,4.027679,Normal
23,1,145,103,0.000138,105,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
14,1,145,103,0.000193,114,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
21,9,572,0,32.127796,107,0.000225,0.000225,4,5,0,0.249006,0.093377,0.443948,Normal
2,35,9654,7572,320.171692,126,0.027028,0.026313,17,18,7572,0.106193,0.049977,0.053101,Normal
2,2,238,154,0.107489,126,0,0,1,1,154,9.303278,0,0,Normal
26,1,62,0,0,102,0,0,1,0,0,0,0,0,Normal
27,14,1306,516,2.794425,101,0.465231,8.8e-05,7,7,516,4.65212,2.147132,2.576319,Normal
1,42,36065,33691,0.207367,127,0.024908,0.024802,15,27,33691,197.717087,67.513153,142.501663,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,2,553,469,0.153318,126,0,0,1,1,469,6.522391,0,0,Normal
2,2,132,48,0.078551,126,0,0,1,1,48,12.730582,0,0,Normal
1,1,74,0,0,63,0,0,1,0,0,0,0,0,Normal
2,6,426,68,0.161372,126,0.081821,0.081269,3,3,68,30.984308,24.357866,24.967854,Normal
12,12,3134,2326,2.253478,52,0.019716,0.000161,7,5,2326,4.881343,2.662551,1.790712,Normal
2,2,124,0,3.004537,126,0,0,2,0,0,0.33283,0.33283,0,Normal
2,9,1535,999,0.322166,126,0.106782,0.105928,5,4,999,24.831919,18.503784,13.873602,Normal
21,8,512,0,9.029073,107,0.000209,0.000209,3,5,0,0.775273,0.22151,0.443024,Normal
1,1,74,0,0,63,0,0,1,0,0,0,0,0,Normal
12,32,17589,15473,2.392562,52,0.019536,0.000233,15,17,15473,12.956822,5.851468,6.742154,Normal
1,18,10389,9185,115.036804,63,0.024351,0.024196,11,7,9185,0.147779,0.086929,0.052168,Normal
1,39,31484,29272,0.206546,127,0.025079,0.024974,15,24,29272,183.978394,67.781509,126.731544,Normal
1,18,2455,1251,48.743126,63,0.027505,0.027314,11,7,1251,0.348767,0.205157,0.151338,Normal
1,2,400,316,0.000297,63,0,0,1,1,316,3367.003418,0,0,Normal
1,2,400,316,0.000343,63,0,0,1,1,316,2915.451904,0,0,Normal
1,6,412,0,0.018524,63,0.00929,0.00914,4,2,0,269.920105,161.952057,107.700592,Normal
19,6,374,0,1.579976,109,0,0,3,3,0,3.164605,1.265973,1.265964,Normal
12,34,15192,12944,3.204161,52,0.019893,0.00063,18,16,12944,10.299109,5.305601,4.71081,Normal
18,6,366,0,1.176231,110,0,0,3,3,0,4.250865,1.700591,1.700847,Normal
17,18,1606,394,5.254986,47,0.13919,0.000281,11,7,394,3.235023,1.902955,1.172824,Normal
19,1,62,0,0,109,0,0,1,0,0,0,0,0,Normal
19,7,546,0,6.945535,45,0,0,7,0,0,0.863864,0.863864,0,Normal
11,59,6504,3138,443.002411,117,0.009149,0.000206,34,25,3138,0.130925,0.074492,0.054177,Normal
2,35,15115,13111,41.558483,126,0.008594,0.008191,21,14,13111,0.818124,0.48125,0.312879,Normal
2,11,1788,1136,5.64481,126,0.067266,0.066903,6,5,1136,1.771539,0.896404,0.717115,Normal
21,9,572,0,32.148903,107,0.000188,0.000188,4,5,0,0.248842,0.093316,0.441307,Normal
2,13,5979,5225,0.189574,126,0.046069,0.04563,6,7,5225,63.29982,34.718605,41.682877,Normal
1,62,54705,51203,0.153372,127,0.016468,0.016354,22,40,51203,397.725769,153.220917,284.634155,Normal
2,10,1428,836,0.141035,126,0.046113,0.045721,5,5,836,63.813946,41.869034,41.966553,Normal
2,11,3779,3133,0.221898,126,0.045932,0.045559,6,5,3133,45.06575,22.532875,22.747435,Normal
2,9,1539,999,0.326304,126,0.106537,0.106069,5,4,999,24.517015,18.154999,13.621813,Normal
1,59,11777,7863,313.583466,63,0.004182,0.000305,36,23,7863,0.184959,0.111613,0.070157,Normal
2,2,124,0,2.841613,126,0,0,2,0,0,0.351913,0.351913,0,Normal
2,22,20272,19032,60.092873,126,0.001026,0.000629,7,15,19032,0.349459,0.099845,2794.968994,Normal
5,4,244,0,0.516071,123,0,0,2,2,0,5.813153,1.940516,1.940779,Normal
14,21,1658,256,3.334395,50,0.030271,0.000321,13,8,256,5.99809,3.598854,2.121667,Normal
1,39,31159,28947,0.206358,127,0.025121,0.025028,15,24,28947,184.145996,67.843262,126.918961,Normal
22,16,1337,413,22.49926,106,0.209315,0.000169,7,9,413,0.666689,0.266675,0.360298,Normal
2,2,135,51,0.287876,126,0,0,1,1,51,3.473718,0,0,Normal
2,2,133,49,0.063164,126,0,0,1,1,49,15.831802,0,0,Normal
2,2,232,148,0.14393,126,0,0,1,1,148,6.947822,0,0,Normal
2,2,232,148,0.041237,126,0,0,1,1,148,24.250067,0,0,Normal
20,16,1191,271,3.069651,108,0.130825,0.00048,9,7,271,4.886549,2.606159,2.189131,Normal
2,2,133,49,0.08924,126,0,0,1,1,49,11.205737,0,0,Normal
1,28,2983,1131,2.325345,63,0.009544,0.009386,12,16,1131,11.61118,4.749929,6.476799,Normal
25,6,374,0,2.64357,103,0,0,3,3,0,1.891382,0.756654,0.756687,Normal
1,22,3926,2581,243.392822,127,0.020957,0.01929,12,10,2581,0.08628,0.045194,0.037496,Normal
2,2,273,189,0.00886,126,0,0,1,1,189,112.866814,0,0,Normal
2,11,2559,1813,0.675288,62,0.198635,0.197272,6,5,1813,14.808496,10.459397,8.367921,Normal
21,6,451,91,7.024779,107,0.285507,0.000141,4,2,91,0.711766,0.427067,0.142356,Normal
2,11,2509,1763,0.672613,62,0.199275,0.197555,6,5,1763,14.86739,10.525939,8.420025,Normal
17,18,1387,340,42.652817,111,0.000391,0.000391,8,10,340,0.398567,0.164116,0.212305,Normal
21,8,588,0,9.003014,43,0.000155,0.000155,3,5,0,0.777517,0.493697,0.444303,Normal
2,12,828,0,16.401953,62,0.199022,0.197426,7,5,0,0.670652,0.36581,0.246866,Normal
21,2,138,0,0.000239,43,0,0,1,1,0,4184.100586,0,0,Normal
2,9,1535,999,0.335645,126,0.107139,0.106714,5,4,999,23.834707,17.472818,13.104385,Normal
1,21,4985,3761,56.701836,127,0.024664,0.024428,11,10,3761,0.352722,0.176361,0.158794,Normal
1,13,4661,3900,65.217262,127,0.00921,0.008984,6,7,3900,0.184,0.076667,29.258444,Normal
1,21,6992,5796,17.309229,127,0.000428,9.4e-05,13,8,5796,1.155453,0.693272,0.404425,Normal
1,32,12227,10330,242.768417,127,0.022385,0.019647,19,13,10330,0.127694,0.074145,0.049562,Normal
1,118,11105,4408,463.656067,127,0.012676,0.012522,53,65,4408,0.252342,0.112155,0.138037,Normal
1,130,8298,828,463.513977,127,0.036808,0.036638,58,72,828,0.278309,0.122984,0.15319,Normal
1,45,10971,8441,0.475267,127,0.001133,0.000977,22,23,8441,92.579544,44.185692,47.954418,Normal
1,105,105251,99391,0.937253,127,0.016604,0.016528,28,77,99391,110.96257,28.80759,82.553688,Normal
21,8,588,0,9.077982,43,0.00032,0.00032,3,5,0,0.771096,0.412385,0.440642,Normal
1,10,1314,714,64.852409,127,0.001146,0.000756,6,4,714,0.138777,0.077098,14.65495,Normal
1,2,134,0,0.012723,63,0,0,1,1,0,78.597816,0,0,Normal
1,11,1804,1144,0.125405,127,0.041083,0.040595,6,5,1144,79.741638,58.877556,47.164246,Normal
2,2,124,0,2.976105,126,0,0,2,0,0,0.33601,0.33601,0,Normal
1,13,2994,2232,0.052717,127,0.001394,0.001048,7,6,2232,227.630554,115.968918,96.769821,Normal
1,13,2387,1625,0.049172,127,0.007169,0.001163,7,6,1625,244.041336,124.17733,104.147141,Normal
1,13,2572,1810,0.04766,127,0.004993,0.000994,7,6,1810,251.783463,128.868744,107.144386,Normal
1,13,2641,1879,0.046704,127,0.004706,0.001554,7,6,1879,256.937286,130.870071,110.741966,Normal
1,15,6151,5281,0.044537,127,0.004335,0.001347,8,7,5281,314.345367,159.780884,138.921051,Normal
1,13,2622,1860,0.047757,127,0.003805,0.000996,7,6,1860,251.272064,128.259933,106.926712,Normal
1,13,4195,3439,0.015816,127,0.001861,0.000916,7,6,3439,758.725342,400.346954,335.570465,Normal
1,13,2615,1853,0.019419,127,0.001628,0.001117,7,6,1853,617.951477,330.505646,273.194183,Normal
1,115,120534,114096,10.122972,127,0.014477,0.0141,34,81,114096,11.261516,3.259912,7.914293,Normal
1,18,9545,8513,0.019187,127,0.00128,0.001051,7,11,8513,886.016602,325.82135,551.389465,Normal
1,19,9710,8618,0.02258,127,0.005926,0.001033,9,10,8618,797.165649,366.300354,417.691528,Normal
1,15,6239,5369,0.019334,127,0.005461,0.001486,8,7,5369,724.112976,380.558868,336.172119,Normal
1,13,2930,2168,0.018009,127,0.004177,0.000895,7,6,2168,666.333496,351.185242,292.158447,Normal
17,7,486,0,0.289405,47,0.144553,9.8e-05,4,3,0,20.732193,10.366096,13.762162,Normal
8,11,1188,446,0.285222,56,0.010898,0.000116,6,5,446,35.06041,17.530205,16.717237,Normal
8,71,30025,25323,165.816696,56,0.013443,0.00015,36,35,25323,0.422153,0.211076,0.205106,Normal
1,2,134,0,0.012941,63,0,0,1,1,0,77.273781,0,0,Normal
2,7,1127,641,45.359039,126,0.453196,0.452358,6,1,641,0.132278,0.110232,0,Normal
2,6,780,366,3.400959,126,0.27928,0.278071,4,2,366,1.470174,0.964709,0.320216,Normal
20,2,134,0,9.6e-05,44,0,0,1,1,0,10416.666016,0,0,Normal
19,7,482,0,0.468203,45,0.233857,0.00019,4,3,0,12.814954,6.407477,8.532205,Normal
17,15,978,72,42.232044,111,7.390682,0.000586,8,7,72,0.331502,0.165751,0.160637,Normal
15,1,145,103,6.8e-05,113,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,8,1570,1094,0.270185,126,0.107046,0.106786,5,3,1094,25.908175,14.804671,12.392649,Normal
2,2,134,50,0.411187,62,0,0,1,1,50,2.431983,0,0,Normal
21,8,588,0,8.95909,43,0.000173,0.000173,3,5,0,0.781329,0.521176,0.446483,Normal
17,22,12638,11170,0.556767,47,0.175206,9.1e-05,11,11,11170,37.717754,17.964706,17.963772,Normal
1,28,3522,1912,493.615082,63,0.118104,0.117633,15,13,1912,0.054698,0.028362,0.024316,Normal
21,2,134,0,0.000227,43,0,0,1,1,0,4405.286621,0,0,Normal
2,2,137,53,0.058099,126,0,0,1,1,53,17.212,0,0,Normal
2,9,1539,999,0.33538,126,0.107795,0.106675,5,4,999,23.85354,17.478621,13.117334,Normal
13,6,374,0,1.570151,115,0,0,3,3,0,3.184407,1.273917,1.273949,Normal
14,142,133363,123975,34.762657,50,0.130623,8.9e-05,46,96,123975,4.056077,1.294496,2.732825,Normal
12,1,143,101,0.000303,116,0,0,1,0,101,0,0,0,Normal
1,1,171,109,0,63,0,0,1,0,109,0,0,0,Normal
22,2,134,0,0.000411,42,0,0,1,1,0,2433.090088,0,0,Normal
12,25,2173,503,1.368119,52,0.051272,0.000225,14,11,503,17.542334,9.502097,7.593216,Normal
2,61,25352,21934,128.891647,126,0.001678,0.001197,15,46,21934,0.465507,0.154873,0.349134,Normal
2,31,10571,8803,128.891388,126,0.00141,0.000931,10,21,8803,0.232754,0.099771,0.155171,Normal
2,21,2416,1131,250.032837,126,0.024736,0.024129,11,10,1131,0.079989,0.039999,0.035999,Normal
1,31,22167,20399,0.118634,127,0.016603,0.016477,12,19,20399,252.878601,107.443909,176.199387,Normal
18,1,145,103,0.000267,110,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
15,12,3112,2304,4.741688,49,0.103922,0.000122,7,5,2304,2.319849,1.265372,0.862517,Normal
25,1,145,103,0.000582,103,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,21,1798,513,249.793671,126,0.008414,0.007969,11,10,513,0.080066,0.040034,0.036031,Normal
2,3,192,0,0.008219,126,0.008219,0.007817,2,1,0,243.338608,121.669304,0,Normal
2,13,1263,515,3.402037,126,0.108036,0.107619,8,5,515,3.527299,2.124689,1.214175,Normal
2,11,1245,611,0.101689,126,0.024704,0.024286,6,5,611,98.33905,64.753418,51.677582,Normal
2,11,1081,447,0.596486,126,0.147165,0.146779,6,5,447,16.764854,11.141391,8.89468,Normal
21,17,8323,7337,1.772876,107,0.341009,0.000183,9,8,7337,9.024883,4.512442,4.889019,Normal
26,18,1602,400,21.260511,38,0.154866,0.000597,9,9,400,0.799604,0.376292,0.376295,Normal
15,1,148,106,0.000159,113,0,0,1,0,106,0,0,0,Normal
1,1,176,114,0,63,0,0,1,0,114,0,0,0,Normal
1,16,8688,7616,0.074864,63,0.000795,0.000615,8,8,7616,200.363327,93.502884,203.163544,Normal
1,40,33043,30777,0.206222,127,0.024917,0.024841,15,25,30777,189.116592,67.888008,132.410141,Normal
19,27,19448,17652,1.912769,45,0.373624,0.000158,10,17,17652,13.592859,4.768275,8.365527,Normal
2,11,1081,447,1.707227,126,0.382558,0.382007,6,5,447,5.857452,3.45331,3.018367,Normal
18,169,13949,4253,474.605957,110,0.084751,0.000134,85,84,4253,0.353978,0.177039,0.174882,Normal
1,117,103743,96001,93.06559,127,0.019674,0.012468,47,70,96001,1.246433,0.494275,4.179338,Normal
1,19,4719,3449,0.215449,63,0.008214,0.008,10,9,3449,83.546455,41.773228,38.597187,Normal
17,19,1597,487,23.351915,111,4.949616,0.00051,10,9,487,0.770815,0.385407,0.345732,Normal
2,10,1021,447,1.242291,126,0.442251,0.441849,6,4,447,7.244679,4.024822,3.747948,Normal
1,51,38323,34877,105.313622,127,0.017062,0.015286,24,27,34877,0.474772,0.218395,1.730114,Normal
1,48,36146,32958,105.314308,127,0.045984,0.025231,22,26,32958,0.446283,0.199403,1.659175,Normal
1,103,91361,84543,99.215897,127,0.044314,0.023326,41,62,84543,1.028061,0.403161,3.800443,Normal
1,74,62635,57731,105.314178,127,0.044434,0.025837,31,43,57731,0.693164,0.284862,2.78812,Normal
1,76,63550,58514,108.42495,127,0.042991,0.023496,32,44,58514,0.691723,0.285912,2.848792,Normal
2,9,1535,999,0.324285,126,0.107168,0.106585,5,4,999,24.669659,18.377455,13.780432,Normal
1,19,4908,3638,0.221661,63,0.008027,0.007851,10,9,3638,81.205086,40.602543,37.434605,Normal
19,2,134,0,0.000208,45,0,0,1,1,0,4807.692383,0,0,Normal
12,10,1698,1022,0.058879,52,0.019518,0.000162,5,5,1022,152.855865,68.121048,68.123367,Normal
2,7,610,204,10.17505,126,0.146488,0.145986,6,1,204,0.589678,0.491398,0,Normal
2,12,1141,447,0.315481,126,0.068407,0.067983,7,5,447,34.867393,24.081106,16.161747,Normal
2,11,1081,447,0.557935,126,0.128043,0.127612,6,5,447,17.923235,11.910519,9.295343,Normal
2,11,1081,447,0.974588,126,0.23837,0.237897,6,5,447,10.260746,6.836971,5.429685,Normal
17,1,145,103,7.4e-05,111,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,11,1245,611,0.037663,126,0.009313,0.00893,6,5,611,265.512573,172.17038,139.212753,Normal
21,3,186,0,8.927802,107,0,0,3,0,0,0.224019,0.224019,0,Normal
1,37,28639,26541,0.310736,127,0.038145,0.038016,14,23,26541,115.853973,41.836155,80.699593,Normal
1,46,5400,2766,472.7742,63,0.117769,0.117566,24,22,2766,0.095183,0.048661,0.04443,Normal
1,6,1322,966,0.199666,127,0.000353,0.000207,4,2,966,25.041821,15.025092,1114.827148,Normal
14,2,122,0,0.000186,114,0,0,1,1,0,5376.34375,0,0,Normal
2,5,520,212,4.29475,62,0.128541,0.128251,3,2,212,0.93137,0.465685,0.242248,Normal
2,5,520,212,4.294745,62,0.129911,0.129596,3,2,212,0.931371,0.465685,0.24215,Normal
2,7,1333,911,1.193071,62,0.126021,0.125571,4,3,911,5.029038,2.809689,1.873536,Normal
2,3,214,0,0.010788,62,0.010788,0.010579,2,1,0,185.391174,92.695587,0,Normal
2,3,214,0,0.010772,62,0.010772,0.010563,2,1,0,185.666534,92.833267,0,Normal
2,3,214,0,0.010963,62,0.010963,0.010698,2,1,0,182.431808,91.215904,0,Normal
2,7,518,0,10.378675,62,0.010381,0.010139,4,3,0,0.578108,0.289054,0.192897,Normal
2,7,518,0,9.77874,62,0.010501,0.010307,4,3,0,0.613576,0.306788,0.20475,Normal
2,7,518,0,9.578803,62,0.01046,0.010266,4,3,0,0.626383,0.313192,0.209027,Normal
2,7,518,0,10.17834,62,0.010441,0.010266,4,3,0,0.589487,0.294744,0.196702,Normal
2,7,518,0,10.378205,62,0.010431,0.01022,4,3,0,0.578135,0.289067,0.192907,Normal
2,7,518,0,9.378343,62,0.010372,0.010166,4,3,0,0.639772,0.319886,0.213498,Normal
2,18,9404,8200,0.652966,62,0.010605,0.010378,9,9,8200,26.035046,12.44619,12.449656,Normal
2,7,518,0,9.978295,62,0.010587,0.010315,4,3,0,0.601305,0.300653,0.200651,Normal
2,7,518,0,10.178022,62,0.010533,0.010261,4,3,0,0.589505,0.294753,0.196708,Normal
2,7,518,0,10.178108,62,0.010531,0.010258,4,3,0,0.5895,0.29475,0.196703,Normal
2,3,214,0,0.008403,62,0.008403,0.008011,2,1,0,238.010223,119.005112,0,Normal
2,3,214,0,0.008391,62,0.008391,0.007999,2,1,0,238.350601,119.175301,0,Normal
2,3,214,0,0.008119,62,0.008119,0.007854,2,1,0,246.335754,123.167877,0,Normal
2,3,214,0,0.008202,62,0.008202,0.008027,2,1,0,243.842972,121.921486,0,Normal
2,17,6620,5482,6.189606,62,0.010621,0.010304,10,7,5482,2.584979,1.456519,0.970983,Normal
2,7,498,0,9.34902,62,0.010478,0.010158,4,3,0,0.641778,0.320889,0.215048,Normal
2,7,498,0,9.349021,62,0.010853,0.010669,4,3,0,0.641778,0.320889,0.21506,Normal
2,7,498,0,8.358915,62,0.010474,0.010154,4,3,0,0.717797,0.358898,0.240993,Normal
2,7,498,0,8.548961,62,0.010733,0.010435,4,3,0,0.70184,0.35092,0.235328,Normal
2,7,498,0,9.348873,62,0.010681,0.010383,4,3,0,0.641789,0.320894,0.215057,Normal
2,10,1021,447,0.315381,126,0.060786,0.060272,6,4,447,28.536913,15.853841,18.071745,Normal
2,11,1081,447,0.383974,126,0.066411,0.066054,6,5,447,26.04343,15.857561,12.581781,Normal
2,7,498,0,8.250387,62,0.010739,0.010482,4,3,0,0.727239,0.363619,0.243847,Normal
2,7,498,0,8.650318,62,0.010913,0.010674,4,3,0,0.693616,0.346808,0.232504,Normal
2,7,498,0,8.250329,62,0.010634,0.010377,4,3,0,0.727244,0.363622,0.243839,Normal
2,7,498,0,8.850233,62,0.010578,0.010321,4,3,0,0.677948,0.338974,0.227205,Normal
2,7,498,0,9.050276,62,0.010743,0.010504,4,3,0,0.662963,0.331482,0.222162,Normal
2,7,498,0,9.050221,62,0.01071,0.010468,4,3,0,0.662967,0.331484,0.222162,Normal
2,7,498,0,9.64976,62,0.010518,0.0103,4,3,0,0.621777,0.310889,0.208271,Normal
2,7,498,0,9.449894,62,0.010509,0.01029,4,3,0,0.634928,0.317464,0.212709,Normal
2,7,498,0,8.64977,62,0.011414,0.011013,4,3,0,0.69366,0.34683,0.232528,Normal
2,7,518,0,9.640082,62,0.010707,0.010501,4,3,0,0.622401,0.311201,0.207699,Normal
2,7,518,0,10.439983,62,0.010583,0.010339,4,3,0,0.574714,0.287357,0.191768,Normal
2,7,518,0,9.639965,62,0.010587,0.010384,4,3,0,0.622409,0.311204,0.207699,Normal
2,11,1081,447,0.308717,126,0.101972,0.055161,6,5,447,32.392124,19.648142,15.775607,Normal
2,46,30239,27187,6.119253,62,0.010546,0.010267,24,22,27187,7.353838,3.765118,3.437559,Normal
2,7,498,0,8.478763,62,0.010439,0.010161,4,3,0,0.70765,0.353825,0.237273,Normal
2,7,498,0,8.288807,62,0.010626,0.010312,4,3,0,0.723868,0.361934,0.243057,Normal
2,7,498,0,8.678712,62,0.010569,0.010353,4,3,0,0.691347,0.345673,0.231781,Normal
2,7,498,0,8.478642,62,0.011084,0.01072,4,3,0,0.70766,0.35383,0.237299,Normal
2,11,1081,447,0.366839,126,0.085396,0.063093,6,5,447,27.259916,16.440447,13.168897,Normal
1,10,1980,1380,3.010979,127,0.002532,0.00116,6,4,1380,2.989061,1.660589,0.997753,Normal
2,2,124,0,2.938856,126,0,0,2,0,0,0.340268,0.340268,0,Normal
2,9,2041,1497,0.035434,62,0.01078,0.010323,5,4,1497,225.771851,161.101929,119.469559,Normal
2,10,1527,927,125.144913,126,0.001872,0.000874,5,5,927,0.071917,0.031963,0.031963,Normal
1,19,9190,8108,2.02899,127,0.164216,0.163986,11,8,8108,8.871408,4.92856,5.12949,Normal
17,16,5206,4290,0.065425,111,0.005339,0.000188,8,8,4290,229.270157,107.151604,107.301071,Normal
2,9,1535,999,0.338519,126,0.107076,0.106416,5,4,999,23.632351,17.686907,12.925296,Normal
2,17,6847,5709,5.6517,62,0.010393,0.010153,9,8,5709,2.831007,1.418056,1.240794,Normal
21,3,186,0,8.98717,107,0,0,3,0,0,0.222539,0.222539,0,Normal
1,29,16019,14369,2.119667,127,0.000965,0.00084,11,18,14369,13.209621,4.717722,8.024265,Normal
1,47,35168,32498,0.990912,127,0.001368,0.001041,18,29,32498,46.421883,17.174597,28.286514,Normal
1,2,400,316,0.000475,63,0,0,1,1,316,2105.263184,0,0,Normal
1,2,400,316,0.00047,63,0,0,1,1,316,2127.659668,0,0,Normal
1,6,412,0,0.01832,63,0.009,0.008815,4,2,0,272.925781,163.755463,107.273117,Normal
1,26,22298,20816,1.941953,127,0.001004,0.000799,9,17,20816,12.873638,4.119564,8.244006,Normal
1,12,3662,2942,114.942459,127,0.009111,0.008892,7,5,2942,0.0957,0.0522,0.034803,Normal
1,14,4210,3388,1.915541,127,0.00094,0.000775,7,7,3388,6.786594,3.132274,3.133951,Normal
1,57,44433,41235,1.916087,127,0.000981,0.00082,19,38,41235,29.226231,9.394145,19.320583,Normal
2,2,242,158,0.043072,126,0,0,1,1,158,23.21694,0,0,Normal
2,2,243,159,0.042491,126,0,0,1,1,159,23.534395,0,0,Normal
1,21,13864,12658,1.882893,127,0.000938,0.000822,8,13,12658,10.621953,3.717684,6.377117,Normal
2,25,8953,7283,70.798889,62,0.125248,0.123563,13,12,7283,0.338988,0.169909,0.155641,Normal
1,16,7228,6292,1.858813,127,0.001041,0.000862,7,9,6292,8.069666,3.227866,4.306164,Normal
2,11,1081,447,0.216647,126,0.053565,0.053096,6,5,447,46.158035,30.440287,24.457203,Normal
18,20,1751,425,1.202479,46,0.150415,0.000272,12,8,425,15.800692,9.147769,6.7409,Normal
2,11,1081,447,0.140358,126,0.023486,0.023057,6,5,447,71.246384,42.74052,34.100304,Normal
2,2,124,0,2.919987,126,0,0,2,0,0,0.342467,0.342467,0,Normal
1,64,58511,54907,0.169103,127,0.016449,0.016435,22,42,54907,372.554016,137.499344,268.55661,Normal
1,54,49060,46014,1.158031,127,0.164934,0.163596,36,18,46014,45.767342,30.223717,17.110672,Normal
25,29,15870,14190,24.000439,103,0.305086,0.000154,15,14,14190,1.166645,0.583326,0.54166,Normal
1,13,2212,1450,0.011158,127,0.001556,0.001245,7,6,1450,1075.461548,600.901367,504.388153,Normal
25,1,143,101,0.000141,39,0,0,1,0,101,0,0,0,Normal
1,1,171,109,0,63,0,0,1,0,109,0,0,0,Normal
2,2,134,50,0.109755,126,0,0,1,1,50,9.111202,0,0,Normal
21,3,186,0,8.991544,107,0,0,3,0,0,0.222431,0.222431,0,Normal
11,6,374,0,1.106703,117,0,0,3,3,0,4.517924,1.807606,1.807504,Normal
1,38,29941,27783,0.206856,127,0.025009,0.024995,15,23,27783,178.868393,67.679932,121.069374,Normal
13,13,2175,1301,22.349121,51,0.029202,9.2e-05,7,6,1301,0.536934,0.268469,0.223723,Normal
2,2,124,0,3.014305,126,0,0,2,0,0,0.331751,0.331751,0,Normal
21,1,145,103,0.000289,107,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
18,1,145,103,0.000163,110,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
26,6,374,0,2.200998,102,0,0,3,3,0,2.271697,0.908791,0.90873,Normal
21,3,186,0,8.991351,107,0,0,3,0,0,0.222436,0.222436,0,Normal
27,14,1306,516,2.788434,101,0.464388,1.4e-05,7,7,516,4.662115,2.151745,2.584599,Normal
